,lat,long,roleID
42259-621,23.15457,113.36421999999999,5
42259-622,23.15457,113.36421999999999,5
42259-623,23.15457,113.36421999999999,5
10030-27297,23.115989000000003,113.23898600000001,5
10030-27294,23.117174,113.24351599999999,5
10034-42269,23.13768,113.40245,5
9423-37864,23.10715,113.30713,5
10023-17912,23.133154,113.616249,5
10023-17913,23.133885,113.615099,5
9481-17221,23.085641,113.24966299999998,5
10023-17911,23.13426,113.619123,5
10034-42267,23.13768,113.40245,5
10030-27298,23.115989000000003,113.23898600000001,5
42260-10322,23.2941,113.2557,5
42289-53401,23.647779999999997,113.64889,5
9449-29757,23.38948,113.29761,5
9472-23314,23.13205,113.32245,5
42289-53402,23.647779999999997,113.64889,5
9422-50681,23.180614000000002,113.34393899999999,5
9448-49297,23.28064,113.26465,5
9462-28791,23.07404,113.278324,5
10038-50737,23.15403,113.53962,5
9487-58142,23.151264,113.22981100000001,5
9448-49298,23.28064,113.26465,5
10003-32461,23.203129999999998,113.25012,5
10022-48271,0.0,0.0,0
10022-48274,22.966606,113.480274,5
42266-46361,23.133657999999997,113.25913,5
42265-32681,23.137481,113.290245,5
42261-11483,23.45825,113.1557,5
42265-10951,23.0875,113.3531,5
42265-10952,23.0875,113.3531,5
42265-10953,23.0875,113.3531,5
10040-55752,23.225558,113.379094,5
10040-55751,23.233570999999998,113.402592,5
9425-52071,23.171001,113.41481200000001,5
42289-52251,23.555284,113.590473,5
10041-35606,23.18957,113.26061999999999,5
9496-20149,0.0,0.0,0
10041-35605,23.18957,113.26061999999999,5
9496-20147,0.0,0.0,0
10302-65430,23.0581,113.52058999999998,5
42263-43721,22.769539,113.60909199999999,5
10329-41402,23.15016,113.26978999999999,5
10329-41401,23.15016,113.26978999999999,5
42263-64991,22.76032,113.44725,5
42263-64993,22.76032,113.44725,5
42263-64992,22.76032,113.44725,5
42265-59831,23.135531,113.272502,5
42265-59832,23.135531,113.272502,5
42265-59833,23.135531,113.272502,5
42265-52771,23.097179999999998,113.33124299999999,5
10018-31067,23.372844,113.20774499999999,5
42267-23381,23.05596,113.44675,5
42267-23383,23.05596,113.44675,5
42267-23382,23.05596,113.44675,5
9423-20547,23.10756,113.30875,5
42267-54401,23.07312,113.409052,5
42267-54402,23.07312,113.409052,5
9460-44847,23.072836,113.198765,5
9423-20548,23.10756,113.30875,5
42266-19258,23.083333,113.291197,5
9479-25464,23.14989,113.36225,5
42265-48263,23.125014,113.273023,5
42266-19256,23.083333,113.291197,5
42265-48261,23.125014,113.273023,5
9734-42407,23.15072,113.24732,5
10324-11911,23.51239,113.6515,4
9439-40987,23.177326,113.253975,5
42263-49234,22.94806,113.46711,5
42263-49231,22.94806,113.46711,5
42263-49233,22.94806,113.46711,5
42263-49232,22.94806,113.46711,5
9484-18687,23.112,113.257227,5
42265-36803,23.133567000000003,113.30106299999998,5
10015-44887,23.099679000000002,113.538095,5
42266-15473,23.125510000000002,113.25573999999999,5
42266-15472,23.125510000000002,113.25573999999999,5
10017-24362,23.12655,113.30238,5
10017-24363,23.12655,113.30238,5
10017-24361,23.12655,113.30238,5
42261-23711,23.454279999999997,113.32831000000002,5
42259-44291,23.135738,113.330871,5
42261-23713,23.454279999999997,113.32831000000002,5
9459-52743,23.144880999999998,113.33919499999999,5
42260-1046,23.21865,113.26403,5
9489-16817,23.125931,113.248427,5
9475-30891,23.18112,113.47332,5
10029-42881,23.11475,113.32008,5
42263-23842,22.79189,113.57992,5
42263-23843,22.79189,113.57992,5
42263-23841,22.79189,113.57992,5
9452-33019,23.12625,113.28958999999999,5
9493-22454,23.12605,113.3862,5
9736-23152,23.04436,113.32549399999999,5
9742-24794,23.18623,113.786281,5
9455-41717,22.948195000000002,113.46829699999999,5
42260-54811,23.188910999999997,113.32996599999998,5
9455-41715,22.956194,113.48488300000001,5
9455-41714,0.0,0.0,0
9467-39735,23.12282,113.21716,5
9467-39734,23.12282,113.21716,5
9467-39737,23.12282,113.21716,5
9467-39736,23.12282,113.21716,5
9467-39739,23.12282,113.21716,5
9467-39738,23.12282,113.21716,5
42265-48481,23.10342,113.32186000000002,5
9742-24796,23.181904,113.776284,5
9455-41719,0.0,0.0,0
9455-41718,22.947085,113.46933999999999,5
42259-51251,0.0,0.0,0
10318-16044,23.18345,113.22351,5
9486-31304,23.196070000000002,113.26153000000001,5
10321-12903,23.337020000000003,113.25793999999999,4
10321-12902,23.337020000000003,113.25793999999999,4
10321-12901,23.337020000000003,113.25793999999999,4
10307-23591,23.464041,113.17856100000002,5
10307-23592,23.459582,113.178872,5
10307-23593,23.461178,113.17437199999999,5
42259-13312,23.20704,113.36018999999999,5
42259-13313,23.20704,113.36018999999999,5
42259-24993,23.200329999999997,113.55568999999998,5
9472-52197,23.12748,113.3193,5
9472-52191,23.12748,113.3193,5
10031-47281,22.755433,113.587272,5
10013-17997,23.207079999999998,113.21428999999999,5
10013-17994,23.207079999999998,113.21428999999999,5
9675-44341,22.963535,113.316852,5
42265-35292,23.138169,113.28077900000001,5
42265-35293,23.138169,113.28077900000001,5
42265-35291,23.138169,113.28077900000001,5
42265-35294,23.138169,113.28077900000001,5
42265-35295,23.138169,113.28077900000001,5
9474-13784,23.13692,113.33063999999999,5
42261-22442,23.449167000000003,113.418889,5
42261-22441,23.449167000000003,113.418889,5
10299-15117,23.12614,113.36126999999999,5
10016-20585,23.0513,113.33535,5
10016-20584,23.0513,113.33535,5
10015-51046,23.09711,113.53542,5
42266-47471,23.11693,113.26271499999999,5
42260-55144,23.390179999999997,113.295204,5
42260-55141,23.390179999999997,113.295204,5
42266-8262,0.0,0.0,0
42260-55143,23.390179999999997,113.295204,5
42260-55142,23.390179999999997,113.295204,5
10305-51098,23.24932,113.26685,5
10305-51099,23.24932,113.26685,5
10305-51097,23.24932,113.26685,5
42266-43281,23.126504,113.249183,5
42266-48731,23.130107000000002,113.249234,5
42259-38241,23.179361,113.481406,5
9470-30404,23.13917,113.32711,5
9473-51267,23.389477,113.222605,5
42266-12271,23.088729999999998,113.20953,5
42259-54771,23.142751,113.369285,5
42259-54772,23.142751,113.369285,5
9455-31862,22.958154999999998,113.458044,5
10313-52704,23.108970000000003,113.23908999999999,5
10017-25577,23.1225,113.30406,5
10029-43861,23.110039999999998,113.32268,5
10029-43862,23.110039999999998,113.32268,5
9736-12024,23.028963,113.32266399999999,5
9437-36707,23.14309,113.2514,5
10023-51133,23.127039,113.60941299999999,5
42266-31341,23.086861,113.272681,5
10316-38807,23.124927,113.26257199999999,5
10305-52013,23.25231,113.26476000000001,5
10305-52012,23.25231,113.26476000000001,5
10305-52011,23.25231,113.26476000000001,5
9745-25122,23.387007,113.269702,5
42263-3321,22.785120000000003,113.53068999999999,5
42263-3322,22.785120000000003,113.53068999999999,5
42263-3323,22.785120000000003,113.53068999999999,5
42266-12273,23.088729999999998,113.20953,5
42259-16852,0.0,0.0,0
42259-16853,0.0,0.0,0
42259-16851,0.0,0.0,0
9431-10296,22.930018,113.410069,5
10306-1152,23.011422,113.29203500000001,5
9431-10294,22.931186,113.412042,5
9431-10295,22.930208,113.412848,5
10306-1153,0.0,0.0,0
9432-22737,22.938273000000002,113.37467099999999,5
10037-24056,23.345686999999998,113.115048,5
10306-1151,23.013209,113.295336,5
10037-24054,23.354914,113.123364,5
42265-36241,23.124945999999998,113.33871,5
42265-36242,23.124945999999998,113.33871,5
42265-36243,23.124945999999998,113.33871,5
42265-36244,23.124945999999998,113.33871,5
42265-36245,23.124945999999998,113.33871,5
10329-35704,23.15943,113.2767,5
10329-35705,23.15943,113.2767,5
42266-54801,23.162098,113.20471299999998,5
9467-4954,23.11441,113.21013,5
9495-47957,23.130123,113.320103,5
9495-47956,23.136498,113.31708799999998,5
9495-47955,23.136223,113.319864,5
9495-47954,23.135072,113.32077199999999,5
9495-47951,23.13811,113.31965,5
9436-37647,23.11611,113.24526999999999,5
10017-40685,0.0,0.0,0
9475-10494,0.0,0.0,0
9459-50075,23.13781,113.3445,5
9436-37649,23.11611,113.24526999999999,5
9436-37648,23.11611,113.24526999999999,5
42261-26033,23.37987,113.23295900000001,5
42259-44731,23.146572,113.331019,5
9438-28153,23.10138,113.29786000000001,5
9438-28152,23.10138,113.29786000000001,5
9438-28151,23.10138,113.29786000000001,5
9483-28766,23.10841,113.44062,5
9483-28764,23.10841,113.44062,5
9483-28765,23.10841,113.44062,5
9442-53963,23.020432,113.394005,5
9442-53962,23.019642,113.40306100000001,5
9442-53961,23.027425,113.396405,5
10004-51142,23.183701,113.32094199999999,5
10004-51143,23.183002,113.32371299999998,5
10004-51141,23.183692,113.32189699999999,5
42260-52311,23.201068,113.266745,5
42259-2603,23.135284,113.342432,5
9746-14267,23.175320000000003,113.22046999999999,5
42266-21933,0.0,0.0,0
42266-21932,0.0,0.0,0
9740-55461,22.978535,113.32333,5
9740-55462,22.978811999999998,113.32518300000001,5
42265-47861,23.129456,113.275392,5
9462-26161,23.08169,113.2725,5
9462-26163,23.08169,113.2725,5
9462-26162,23.08169,113.2725,5
9506-29804,23.84778,114.00166999999999,0
10314-57571,23.063132999999997,113.316442,5
42289-24708,23.591920000000002,113.46948,4
9426-30717,23.11309,113.34602,5
9426-30719,23.11309,113.34602,5
9426-30718,23.11309,113.34602,5
42259-45061,23.142022,113.334528,5
42289-24706,23.591920000000002,113.46948,4
42289-24707,23.591920000000002,113.46948,4
9492-25237,0.0,0.0,0
42265-37621,23.123170000000002,113.31902,5
9500-32061,23.09277,113.2764,5
42265-37623,23.123170000000002,113.31902,5
42265-37622,23.123170000000002,113.31902,5
9500-32064,23.08899,113.28011000000001,5
9492-25238,0.0,0.0,0
10036-21461,23.22093,113.28983000000001,5
42288-51421,23.21783,113.59846,5
42288-51422,23.21783,113.59846,5
42288-51423,23.21783,113.59846,5
10317-45971,23.16329,113.26118000000001,5
10036-21467,23.22062,113.28906,5
10317-45972,23.16329,113.26118000000001,5
42259-35271,23.13747,113.33622199999999,5
10038-26619,23.13948,113.52395,5
10038-26618,23.13948,113.52395,5
9461-50465,22.960723,113.39773100000001,5
9432-41941,22.937104,113.377757,5
10038-26611,23.15113,113.49476999999999,5
10038-26613,23.15113,113.49476999999999,5
10038-26612,23.15113,113.49476999999999,5
10038-26615,23.14806,113.5297,5
10038-26614,23.14806,113.5297,5
10038-26617,23.13948,113.52395,5
10038-26616,23.14806,113.5297,5
9484-29381,23.120829999999998,113.26523,5
9484-29382,23.120829999999998,113.26523,5
9484-29383,23.120829999999998,113.26523,5
10302-16277,23.083322,113.51063700000002,5
42259-17673,0.0,0.0,0
10302-16278,23.082844,113.51086799999999,5
9475-13854,23.145426,113.43166799999999,5
9475-13856,23.145892,113.43255,5
10325-44814,23.177052,113.396528,5
9736-23571,23.026265,113.322724,5
9736-23573,23.025934,113.32040500000001,5
9736-23572,23.023982,113.323269,5
42259-17672,0.0,0.0,0
42288-21981,23.288604,113.61476599999999,5
42260-12321,23.24295,113.25635,5
42260-12322,23.24295,113.25635,5
42260-12323,23.24295,113.25635,5
42260-55801,23.195742000000003,113.267334,5
9450-18914,23.14351,113.28396000000001,5
9450-18912,23.14486,113.28203,5
9450-18913,23.14486,113.28203,5
9450-18911,23.14486,113.28203,5
10309-65469,22.693360000000002,113.49358000000001,0
9484-55891,23.110993,113.278706,5
42260-18898,23.194499,113.335704,5
42288-15983,23.26853,113.83841000000001,5
42288-15982,23.26853,113.83841000000001,5
42288-15981,23.26853,113.83841000000001,5
9435-46246,23.280341,113.562281,5
42260-18896,23.194499,113.335704,5
42260-18897,23.194499,113.335704,5
9459-25791,23.1425,113.33917,5
9435-46244,23.281117000000002,113.565371,5
9729-25424,23.160529999999998,113.34773,5
9508-45575,23.127477,113.271134,5
9450-23858,23.13984,113.26711999999999,5
42265-49912,23.12098,113.317476,5
42261-11902,23.39225,113.23455,5
42261-11903,23.39225,113.23455,5
42267-25841,22.95811,113.31246999999999,5
42267-25842,22.95811,113.31246999999999,5
9425-12832,23.17134,113.41637,5
42260-24417,23.255326,113.35878999999998,5
42260-24416,23.255326,113.35878999999998,5
9459-17069,23.13175,113.35168999999999,5
9434-37971,22.945132,113.35366,5
42259-39363,0.0,0.0,0
42268-3391,22.943179999999998,113.36043000000001,5
42268-3392,22.943179999999998,113.36043000000001,5
9442-41561,0.0,0.0,0
9453-50861,23.13346,113.26655,5
9734-50733,23.15258,113.24361,5
9734-50732,23.15258,113.24361,5
9734-50731,23.15258,113.24361,5
42265-28753,0.0,0.0,0
10029-35167,23.1063,113.32252,5
10029-35169,23.1063,113.32252,5
9429-13463,22.899701,113.33093899999999,5
9429-13462,22.901525,113.33465,5
9429-13461,22.904491,113.333017,5
10007-25991,23.449733,113.183012,5
10007-25993,23.443288,113.18301399999999,5
10007-25992,23.442682,113.184168,5
9483-50497,23.103049,113.42471,5
42261-24052,23.49138,113.18014,2
42261-24053,23.49138,113.18014,2
42261-24051,23.49138,113.18014,2
9461-13434,23.011111,113.388731,5
9461-13435,23.007683,113.38681499999998,5
9461-13436,23.009897,113.38488000000001,5
9448-12800,23.27889,113.24556000000001,5
10312-30968,23.128613,113.23868799999998,5
42261-23661,23.42054,113.17953,5
10312-30967,23.128613,113.23868799999998,5
10006-39482,23.409328,113.22503799999998,5
10006-39481,23.407224,113.22663899999999,5
42261-23663,23.42054,113.17953,5
42267-33471,23.0098,113.2942,5
10041-38608,23.19389,113.25596999999999,5
42266-20206,23.11358,113.24278999999999,5
42266-20207,23.11358,113.24278999999999,5
42266-47831,23.118471,113.278602,5
10041-38607,23.19389,113.25596999999999,5
9459-14157,23.144070000000003,113.34001,5
42259-16186,23.27601,113.51405,0
42259-16187,23.27601,113.51405,0
9459-14151,23.14745,113.33169,5
42259-16188,23.27601,113.51405,0
42265-34164,23.129017,113.277418,5
42265-34163,23.129017,113.277418,5
42265-34162,23.129017,113.277418,5
42265-34161,23.129017,113.277418,5
9692-36418,22.933057,113.36763,5
42266-31562,23.121776999999998,113.241344,5
42266-31561,23.121776999999998,113.241344,5
42265-36991,0.0,0.0,0
42260-1082,23.29223,113.29656999999999,5
42260-1083,23.29223,113.29656999999999,5
9431-50298,22.953021,113.40436000000001,5
42260-1081,23.29223,113.29656999999999,5
9427-28544,23.050672,113.370618,5
9427-28545,23.046464999999998,113.377334,5
9427-28546,23.052738,113.37763600000001,5
10027-20237,23.18831,113.66616599999999,5
10027-59111,23.172226000000002,113.590488,5
10027-59112,23.168848,113.591101,5
10027-59113,23.174738,113.58868700000001,5
10310-12851,23.377575,113.189775,5
42261-23202,23.392210000000002,113.16918000000001,5
42261-23203,23.392210000000002,113.16918000000001,5
42261-23201,23.392210000000002,113.16918000000001,5
42259-29322,0.0,0.0,0
42259-29323,0.0,0.0,0
10037-31121,0.0,0.0,0
42260-1391,0.0,0.0,0
9432-58624,22.933378,113.390941,5
10021-34292,23.437587,113.295875,5
10021-34293,23.437786,113.29501,5
42265-47981,0.0,0.0,0
9675-25728,22.940272,113.31277299999999,5
9479-57881,0.0,0.0,0
42265-60772,23.08887,113.34111999999999,5
42265-60771,23.08887,113.34111999999999,5
9675-25727,22.939709,113.31836000000001,5
9425-22201,23.18881,113.40356000000001,5
42259-33021,23.140004,113.357699,5
42260-18301,23.33535,113.29675,5
42266-60553,23.113870000000002,113.23192,5
10313-34751,23.11279,113.2395,5
10313-34753,23.11279,113.2395,5
10313-34752,23.11279,113.2395,5
42289-16572,23.51132,113.56553999999998,5
9459-28348,23.14389,113.34071999999999,5
42289-16571,23.51132,113.56553999999998,5
9459-28347,23.14389,113.34071999999999,5
9731-40737,23.21643,113.29314,5
9447-19837,22.981814,113.360665,5
9483-13700,23.12337,113.41741999999999,5
9447-19838,22.98228,113.360754,5
9437-27477,23.137529999999998,113.25721999999999,5
42267-42122,0.0,0.0,0
42267-42123,0.0,0.0,0
42266-6193,23.158138,113.24978899999999,5
42266-6192,23.158138,113.24978899999999,5
42266-6191,23.158138,113.24978899999999,5
9480-13724,23.105520000000002,113.35908799999999,5
9480-13721,23.102721,113.36098999999999,5
42265-43921,0.0,0.0,0
9475-24459,23.13354,113.45003999999999,5
9475-24458,23.13354,113.45003999999999,5
9475-24457,23.13354,113.45003999999999,5
9475-24455,23.14472,113.4308,5
9475-24454,23.14472,113.4308,5
9734-28154,23.15727,113.24625,5
42260-7121,23.181070000000002,113.32781000000001,5
10327-24718,23.1519,113.31426,5
9748-2421,23.59607,113.44893,4
9748-2422,23.59607,113.44893,4
9748-2423,23.59607,113.44893,4
10327-24715,23.1519,113.31426,5
10327-24714,23.1519,113.31426,5
10327-24717,23.1519,113.31426,5
10327-24716,23.1519,113.31426,5
42261-61341,23.39037,113.2057,5
42261-61343,23.39037,113.2057,5
42261-61342,23.39037,113.2057,5
10302-38047,23.081235999999997,113.511753,5
10015-10974,23.111681,113.545599,5
10302-38049,23.07871,113.513072,5
10015-10975,23.111532999999998,113.545819,5
10037-24074,23.362658,113.14381599999999,5
10037-24075,23.354091,113.138457,5
10318-31284,23.17781,113.23781000000001,5
42266-21661,23.064367999999998,113.20388,5
42266-21663,23.064367999999998,113.20388,5
42266-21662,23.064367999999998,113.20388,5
10302-38069,23.078506,113.51569599999999,5
9472-37917,23.132234,113.31808600000001,5
9736-45584,23.025103,113.311907,5
10317-26397,23.16639,113.25726999999999,5
42288-22501,23.489238,113.774805,5
42267-1806,23.047810000000002,113.29417,5
10026-31652,23.2405,113.34606000000001,5
10026-31653,23.2405,113.34606000000001,5
42267-1803,22.982229999999998,113.35906999999999,5
42267-1802,22.982229999999998,113.35906999999999,5
42288-22507,23.37125,113.58967,0
42288-22506,23.37125,113.58967,0
42288-22508,23.37125,113.58967,0
42266-51801,23.120389000000003,113.25036100000001,5
42267-25532,23.03715,113.48395,5
9492-21125,23.10715,113.28515,5
9492-21124,23.10715,113.28515,5
42265-56612,23.101129999999998,113.35798,5
10010-53344,23.08972,113.32479199999999,5
42259-31191,23.147423999999997,113.33173400000001,5
42259-31192,23.147423999999997,113.33173400000001,5
9427-25631,23.054463000000002,113.38173400000001,5
42266-10883,23.10128,113.2526,5
9427-25633,23.055401999999997,113.380729,5
9427-25632,23.052903,113.37970200000001,5
10003-49122,23.217,113.24181999999999,5
10010-53346,23.089951,113.32207199999999,5
10003-49123,23.217,113.24181999999999,5
10327-23721,23.15036,113.30931000000001,5
10332-34006,22.885562,113.411381,5
10003-49121,23.217,113.24181999999999,5
10332-34004,22.883423,113.41636299999999,5
10332-34005,22.871862,113.41203200000001,5
9449-21844,23.35581,113.30691999999999,5
9482-44214,23.101681,113.266921,5
10041-10593,23.186329999999998,113.24561000000001,5
10041-10592,23.186329999999998,113.24561000000001,5
10041-10591,23.186329999999998,113.24561000000001,5
10031-20297,22.766313,113.563801,5
9422-26729,23.19623,113.36398,5
42266-40101,23.115802,113.25693400000002,5
9422-26728,23.19623,113.36398,5
10031-20298,22.766907999999997,113.572251,5
42261-30516,23.471527,113.17529099999999,5
9472-29306,23.12943,113.32347,5
9472-29305,23.12943,113.32347,5
9472-29304,23.12943,113.32347,5
42261-30512,23.37685,113.15709,5
42261-30511,23.37685,113.15709,5
42266-40102,23.115802,113.25693400000002,5
42266-21912,23.11851,113.27076000000001,5
9458-43881,23.095581,113.22331100000001,5
9458-43882,23.090629,113.21875800000001,5
9458-43883,23.093487,113.214931,5
9475-39537,23.17521,113.42992,5
9424-19621,23.103925,113.35999299999999,5
9424-19627,23.103925,113.35999299999999,5
9424-19624,23.103925,113.35999299999999,5
9692-50518,22.941401000000003,113.36051200000001,5
9734-11739,0.0,0.0,0
9452-44894,23.126882000000002,113.295878,5
9452-44895,23.127176000000002,113.296098,5
10005-52664,23.102691,113.27636100000001,5
42269-3762,23.058329999999998,113.5203,5
42269-3763,23.058329999999998,113.5203,5
42269-3761,23.058329999999998,113.5203,5
9430-50546,23.26709,113.26298999999999,5
42267-33731,22.99172,113.26491000000001,5
42267-33733,22.99172,113.26491000000001,5
42267-33732,22.99172,113.26491000000001,5
42269-23453,23.08653,113.49345,5
42269-23452,23.08653,113.49345,5
42269-23451,23.08653,113.49345,5
42265-38311,23.128785,113.280542,5
42265-38312,23.128785,113.280542,5
42268-22241,22.89611,113.41944,5
42268-22242,22.89611,113.41944,5
42268-22243,22.89611,113.41944,5
42267-10273,23.0634,113.38503999999999,5
42267-10272,23.0634,113.38503999999999,5
42267-10271,23.0634,113.38503999999999,5
10018-10692,23.387295,113.20536899999999,5
10018-10691,23.387072,113.204718,5
42265-46391,23.13757,113.276671,5
9457-47887,23.387439999999998,113.43218,5
42260-7028,23.24932,113.26685,5
42260-7026,23.24932,113.26685,5
42266-4121,23.11662,113.27837,5
42266-4122,23.11662,113.27837,5
9430-50549,23.250970000000002,113.25375,5
10021-34322,23.435892000000003,113.32115300000001,5
10021-34323,23.443062,113.32198899999999,5
10017-58711,23.123981,113.30484399999999,5
9482-31341,23.1067,113.266,5
9454-55594,23.095469,113.2971,5
42261-2022,23.4031,113.19200000000001,5
42261-2023,23.4031,113.19200000000001,5
42261-2021,23.4031,113.19200000000001,5
10310-14477,23.394747,113.18562800000001,5
42288-18922,23.228579999999997,113.74223,3
42288-18923,23.228579999999997,113.74223,3
9506-48107,23.719160000000002,113.7275,5
9506-48108,23.719160000000002,113.7275,5
10310-14479,23.38958,113.185355,5
10310-14478,23.391351,113.186651,5
42268-27203,22.869770000000003,113.47559,5
42268-27202,22.869770000000003,113.47559,5
42268-27201,22.869770000000003,113.47559,5
9449-29807,23.38948,113.29761,5
42259-3881,0.0,0.0,0
42259-3882,0.0,0.0,0
42259-3883,0.0,0.0,0
42266-43451,23.111535999999997,113.24691100000001,5
9423-24627,23.11812,113.30778000000001,5
9664-51051,22.802961,113.54091100000001,5
42265-7461,23.12118,113.33995,5
42265-7463,23.12118,113.33995,5
42265-7462,23.12118,113.33995,5
9481-55867,23.095882999999997,113.25206899999999,5
42260-59471,23.18505,113.32563,5
42260-59473,23.18505,113.32563,5
42260-59472,23.18505,113.32563,5
9493-11934,23.12973,113.38741999999999,5
42265-6594,23.1341,113.279,5
42265-6592,23.1341,113.279,5
42265-6593,23.1341,113.279,5
42265-6591,23.1341,113.279,5
9447-41118,0.0,0.0,0
9745-46461,23.398936,113.235822,5
9745-46462,23.393913,113.23918300000001,5
9447-41119,22.975661,113.365424,5
42260-21681,23.30404,113.26775,5
9493-48887,23.13157,113.38604199999999,5
10321-57188,23.345879999999998,113.27925,5
9445-50326,23.03905,113.33017,5
9445-50325,23.03905,113.33017,5
42267-13702,22.97085,113.29666,5
42267-13703,22.97085,113.29666,5
42267-13701,22.97085,113.29666,5
42266-46211,23.131217000000003,113.257419,5
9675-57544,22.923821,113.28371299999999,4
42268-49461,22.945377,113.361875,5
9472-10447,23.124989000000003,113.331529,5
9464-47398,23.34671,113.623052,3
10332-17521,22.868987,113.409198,5
10332-17526,22.894170000000003,113.42896299999998,5
10008-10366,23.24142,113.856268,5
42263-13447,22.92389,113.45061000000001,5
42269-59862,23.09013,113.4836,5
42263-13446,22.92389,113.45061000000001,5
42267-23183,23.03377,113.42371999999999,5
42267-23182,23.03377,113.42371999999999,5
42267-23181,23.03377,113.42371999999999,5
10321-54985,23.324431,113.22659399999999,5
10321-54986,23.324051,113.220684,5
42289-16631,23.54015,113.58083,5
42289-16633,23.54015,113.58083,5
42289-16632,23.54015,113.58083,5
42265-58011,23.137515,113.30618100000001,5
42265-53042,23.120591,113.325005,5
42265-53041,23.120591,113.325005,5
9509-45755,23.11373,113.39147,5
9509-45754,23.11373,113.39147,5
9434-15547,22.95477,113.3848,5
9434-15548,22.951982,113.380648,5
9434-15549,0.0,0.0,0
10326-21605,22.972816,113.310621,5
42260-58701,23.23862,113.27904,5
42265-50224,23.140316000000002,113.318643,5
10315-32231,23.15307,113.25676000000001,5
42265-50222,23.140316000000002,113.318643,5
42265-50223,23.140316000000002,113.318643,5
42259-5817,23.264903,113.399161,3
42265-50221,23.140316000000002,113.318643,5
42266-12288,23.09197,113.29771000000001,5
10308-53058,23.28975,113.802485,5
42259-63773,23.271320000000003,113.39936999999999,3
42263-13448,22.92389,113.45061000000001,5
9472-29844,23.12943,113.32347,5
42259-63931,23.195147,113.37147,5
42267-49252,23.097939999999998,113.380918,5
42259-63933,23.195147,113.37147,5
42259-63932,23.195147,113.37147,5
9423-29914,23.12086,113.31343999999999,5
42288-54181,0.0,0.0,0
42261-61151,23.45648,113.1483,5
9470-39894,23.14809,113.32141000000001,5
9506-23868,23.638289999999998,113.67841999999999,5
42267-22581,22.97701,113.27365,5
9496-21071,23.118454,113.572018,5
42263-12928,22.690379999999998,113.5283,5
42259-23408,0.0,0.0,0
10022-30908,22.961714,113.46986899999999,5
10303-34461,23.469058,113.156772,5
10303-34462,23.464947,113.154651,5
10303-34463,23.468083,113.151793,5
10022-30907,22.966171,113.47478999999998,5
9730-50504,23.065820000000002,113.50631000000001,5
9730-50505,23.065820000000002,113.50631000000001,5
9730-50506,23.065820000000002,113.50631000000001,5
42289-10776,23.56105,113.53503,4
42289-10777,23.56105,113.53503,4
9429-62092,22.90521,113.28331200000001,5
42289-10778,23.56105,113.53503,4
10300-45052,23.043723,113.29003600000001,5
10300-45053,23.046457999999998,113.28923799999998,5
10300-45051,23.043618,113.293194,5
42265-46432,23.125014,113.273023,5
10029-55992,23.120437,113.32486999999999,5
9429-62091,22.917652,113.28580600000001,4
9422-26495,23.1983,113.35562,5
9422-26494,23.1983,113.35562,5
9422-26496,23.1983,113.35562,5
42259-51791,23.19559,113.36129,5
9422-26499,23.1983,113.35562,5
9422-26498,23.1983,113.35562,5
9457-58735,23.407829,113.358923,5
9457-58734,23.41835,113.342603,5
9457-58736,23.411509,113.33686999999999,5
9489-27277,23.127948,113.247069,5
9475-21855,23.17353,113.456,5
9427-52412,23.075393,113.41325400000001,5
42289-9898,23.60151,113.52531,0
9475-21856,23.17353,113.456,5
9435-48974,23.197101,113.556096,5
42289-9896,23.60151,113.52531,0
42289-9897,23.60151,113.52531,0
42266-37911,23.09854,113.28169,5
9431-22554,22.951207,113.399891,5
9431-22555,22.946811999999998,113.40016499999999,5
9431-22556,22.949015,113.39486799999999,5
42265-3686,23.157420000000002,113.30351,5
9431-22551,22.954829999999998,113.415425,5
9431-22552,22.953298999999998,113.41680900000001,5
9431-22553,22.952848,113.41148500000001,5
10043-19272,23.14294,113.31183999999999,5
10043-19271,23.14294,113.31183999999999,5
10004-30027,23.179489999999998,113.32716,5
42265-5971,23.1446,113.28218000000001,5
42265-5973,23.1446,113.28218000000001,5
42265-5972,23.1446,113.28218000000001,5
9432-16028,22.925648000000002,113.387627,5
9432-16029,0.0,0.0,0
42259-17202,0.0,0.0,0
42260-8237,23.228679999999997,113.25756000000001,5
42265-4082,23.11833056,113.35419440000001,5
42265-4083,23.11833056,113.35419440000001,5
42265-4081,23.11833056,113.35419440000001,5
10035-26434,23.2343,113.26899999999999,5
42265-24237,23.13404,113.32813999999999,5
9748-27057,23.58555,113.47958,5
10008-28104,23.246589999999998,113.85911000000002,5
9510-26528,23.25595,113.30471000000001,5
9748-27059,23.58555,113.47958,5
9748-27058,23.58555,113.47958,5
9740-13466,22.967646,113.34011699999999,5
9740-13465,22.96501,113.34490600000001,5
10039-23878,23.485020000000002,113.48766,5
10039-23877,23.485020000000002,113.48766,5
10038-28714,23.16231,113.47426999999999,5
10038-28715,23.16231,113.47426999999999,5
10039-23873,23.44249,113.48333999999998,5
10039-23872,23.44249,113.48333999999998,5
10039-23871,23.44249,113.48333999999998,5
9484-36141,23.114539999999998,113.28036999999999,5
42265-34201,23.107707,113.331011,5
9730-21617,23.093122,113.476716,5
42259-21731,23.170679999999997,113.33131000000002,5
42259-21733,23.170679999999997,113.33131000000002,5
42259-21732,23.170679999999997,113.33131000000002,5
42268-13046,22.94172,113.35914,5
